phase,user_id,post_id,successful,created_time,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_9999
3,3,123494547666976_891750510841372,0,"2019-07-04 18:02:13",0,0,1,0,0,0,0,0,1,0,0
3,3,123494547666976_895900360426387,0,"2019-06-24 17:59:08",0,0,0,0,0,0,0,0,0,0,1
3,1,123494547666976_896348830381540,0,"2019-07-02 17:48:39",0,0,0,0,0,0,0,0,0,0,1
3,4,123494547666976_897919533557803,0,"2019-07-04 12:10:47",0,0,0,0,1,0,0,0,1,0,0
3,3,123494547666976_900746179941805,0,"2019-07-07 13:51:33",1,0,1,0,0,0,0,0,1,0,0
3,3,123494547666976_904973679519055,0,"2019-06-27 18:10:07",0,0,1,0,1,0,0,0,1,0,0
3,1,123494547666976_908094262540330,0,"2019-06-18 17:58:04",0,0,0,0,1,0,0,0,1,0,0
3,5,123494547666976_909160835767006,0,"2019-07-04 15:14:04",0,0,0,0,0,1,0,0,1,0,0
3,5,123494547666976_912345375448552,0,"2019-07-07 13:06:44",0,0,0,0,1,0,0,0,1,0,0
3,1,123494547666976_913140442035712,0,"2019-06-19 17:26:22",0,0,1,0,0,0,0,0,0,0,0
3,4,123494547666976_914860808530342,0,"2019-06-17 11:01:05",0,0,0,0,0,0,1,0,0,0,0
3,1,123494547666976_916483578368065,0,"2019-07-04 17:28:52",0,1,0,0,0,0,0,0,1,1,0
3,4,123494547666976_916744791675277,0,"2019-07-04 14:22:21",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_918110238205399,0,"2019-06-27 18:04:24",0,0,1,0,1,0,0,0,0,0,0
3,3,123494547666976_920251947991228,1,"2019-06-25 17:50:12",0,0,1,0,0,0,0,0,1,0,0
3,5,123494547666976_921379904545099,0,"2019-06-25 16:03:45",0,0,1,0,0,0,0,0,1,0,0
3,5,123494547666976_922727821076974,0,"2019-07-07 13:03:46",0,0,0,0,0,0,0,0,1,0,0
3,5,123494547666976_923077827708640,0,"2019-07-02 16:50:20",0,0,1,0,0,0,1,0,0,0,0
3,5,123494547666976_924187070931049,0,"2019-07-07 10:30:13",0,0,0,0,0,1,0,0,1,0,0
3,4,123494547666976_925756174107472,0,"2019-07-04 13:40:42",0,0,0,0,0,0,0,0,1,0,0
3,3,123494547666976_927896647226758,0,"2019-07-07 12:36:03",0,0,1,0,0,0,0,0,1,0,0
3,1,123494547666976_930258503657239,0,"2019-06-27 18:30:41",0,0,0,0,0,0,0,0,0,0,1
3,3,123494547666976_931376090212147,0,"2019-07-07 21:03:42",0,0,1,0,0,0,0,0,1,0,0
3,4,123494547666976_934073656609057,0,"2019-07-05 11:20:28",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_934832236533199,0,"2019-07-02 17:39:10",0,0,0,0,0,0,0,0,0,0,1
3,1,123494547666976_936077576408665,0,"2019-07-05 13:56:55",0,0,1,0,1,0,0,0,1,0,0
3,5,123494547666976_937028706313552,1,"2019-06-25 17:05:18",0,1,0,0,0,0,0,1,1,0,0
3,3,123494547666976_938518126164610,0,"2019-06-27 18:23:32",1,0,0,0,0,0,0,0,1,0,0
3,4,123494547666976_939613606055062,0,"2019-07-04 11:33:20",0,0,1,0,0,0,0,0,1,0,0
3,1,123494547666976_940783272604762,0,"2019-06-24 18:02:04",1,0,1,0,0,0,0,0,1,0,0
3,3,123494547666976_943020169047739,0,"2019-07-07 19:55:11",0,0,0,0,1,0,0,0,0,0,0
3,3,123494547666976_943408165675606,0,"2019-07-07 15:58:52",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_944546925561730,0,"2019-06-24 18:03:08",1,0,0,0,0,0,0,0,1,0,0
3,4,123494547666976_947434825272940,0,"2019-07-04 15:26:09",0,0,0,0,1,0,0,0,0,0,0
3,5,123494547666976_948797408470015,0,"2019-07-04 14:20:09",0,0,1,0,0,0,0,0,1,0,0
3,3,123494547666976_952999408049815,0,"2019-07-07 19:56:08",0,0,1,0,1,0,0,0,0,0,0
3,4,123494547666976_954920401191049,1,"2019-07-04 14:01:05",0,0,0,1,0,0,0,0,1,0,0
3,3,123494547666976_956923710990718,0,"2019-07-07 21:00:23",1,0,0,0,0,0,0,0,1,0,0
3,5,123494547666976_958018974214525,0,"2019-07-07 10:32:43",0,0,0,0,1,1,0,0,1,0,0
3,4,123494547666976_959578040725285,0,"2019-07-05 12:49:33",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_962426703773752,0,"2019-06-26 14:48:56",1,0,1,0,0,0,0,0,1,0,0
3,5,123494547666976_964197703596652,0,"2019-07-07 08:45:48",0,0,0,0,0,0,0,0,1,0,0
3,3,123494547666976_965641013452321,0,"2019-06-27 18:10:45",1,0,0,0,0,0,0,0,1,0,0
3,4,123494547666976_966059390077150,0,"2019-07-04 16:58:22",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_967014379981651,0,"2019-06-27 18:12:54",0,0,0,0,0,0,0,0,0,0,1
3,3,123494547666976_968230939859995,0,"2019-06-27 18:23:38",0,0,1,0,0,0,0,0,1,0,0
3,1,123494547666976_970891882927234,0,"2019-06-14 15:57:46",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_974155849267504,0,"2019-07-04 17:37:17",0,0,0,0,0,0,0,0,1,0,0
3,4,123494547666976_975425249140564,0,"2019-07-04 15:02:40",0,0,1,0,0,0,0,0,1,0,0
3,4,123494547666976_977687445581011,0,"2019-06-17 11:34:54",1,0,0,0,0,0,0,0,0,0,0
3,4,123494547666976_978875458795543,0,"2019-06-18 17:51:33",1,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_980670035282752,0,"2019-06-26 14:14:20",1,0,0,0,0,0,0,0,0,0,0
3,1,123494547666976_981659478517141,0,"2019-06-26 15:41:42",1,0,0,0,0,0,0,0,1,0,0
3,4,123494547666976_982284991787923,0,"2019-06-18 17:57:33",1,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_982343835115372,0,"2019-07-02 17:25:26",1,0,1,0,0,0,0,0,1,0,0
3,5,123494547666976_984474888235600,0,"2019-07-07 13:40:22",0,0,1,0,0,0,0,0,1,0,0
3,5,123494547666976_985863851430037,0,"2019-07-07 11:30:28",0,0,1,0,0,0,0,0,1,0,0
3,3,123494547666976_986432574706498,0,"2019-07-07 14:00:03",0,0,1,0,0,0,0,0,1,0,0
3,5,123494547666976_987605154589240,0,"2019-07-04 15:13:15",0,0,1,0,1,0,0,0,1,0,0
3,1,123494547666976_989970304352725,0,"2019-06-27 18:22:57",0,0,0,0,0,0,0,0,1,0,0
3,1,123494547666976_993505483999207,0,"2019-06-27 18:23:05",0,0,1,0,0,0,0,0,1,0,0
3,1,123494547666976_994707273879028,0,"2019-07-02 17:44:17",0,0,1,0,0,0,0,0,1,0,0
3,4,123494547666976_995632193786536,0,"2019-07-05 10:47:08",0,0,1,0,0,0,0,0,0,0,0
3,1,123494547666976_996929773656778,0,"2019-06-26 16:01:18",0,1,1,0,0,0,0,0,1,0,0
3,1,123494547666976_997611076921981,0,"2019-06-25 17:48:28",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_1007138812743603,0,"2019-07-07 10:23:08",0,0,0,0,0,0,0,0,0,0,1
3,1,134947113296115_1007143649409786,0,"2019-07-02 17:20:37",0,0,0,1,0,0,0,0,1,0,0
3,3,134947113296115_1007333469390804,0,"2019-06-24 18:11:55",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_1007344166056401,0,"2019-07-07 10:28:54",0,0,0,0,0,0,1,0,1,0,0
3,4,134947113296115_1007355562721928,0,"2019-07-04 14:06:52",0,0,0,0,0,1,0,0,0,0,0
3,4,134947113296115_1007362562721228,0,"2019-06-24 11:47:11",1,0,0,0,0,1,0,0,0,0,0
3,1,134947113296115_1007379709386180,0,"2019-06-27 17:54:45",0,0,1,1,0,0,0,0,1,1,0
3,4,134947113296115_1012782418845909,0,"2019-07-04 15:01:50",0,1,0,0,0,0,0,0,0,0,0
3,3,134947113296115_1034799823310835,0,"2019-07-07 13:47:39",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_1034920086632142,0,"2019-07-07 09:57:06",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_1037211153069702,0,"2019-06-25 17:36:30",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_1038364379621046,0,"2019-07-05 10:54:27",0,0,0,1,0,0,0,0,1,0,0
3,3,134947113296115_1041698619287622,0,"2019-07-04 17:49:36",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_1042828359174648,0,"2019-07-04 18:03:52",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_1043944815729669,0,"2019-07-05 13:46:22",0,0,0,0,0,1,0,0,1,0,0
3,4,134947113296115_1046155145508636,1,"2019-07-04 16:10:54",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_1052123071578510,0,"2019-07-06 15:49:58",0,0,0,0,0,0,0,0,0,0,1
3,1,134947113296115_1052987428158741,0,"2019-07-04 17:23:25",0,0,1,1,0,0,0,0,1,1,0
3,4,134947113296115_1053254938131990,0,"2019-06-17 11:47:07",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_1057361624387988,0,"2019-06-25 14:26:24",1,0,0,0,0,0,0,0,0,0,0
3,1,134947113296115_1059755964148554,0,"2019-06-26 15:27:20",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_1059773140813503,0,"2019-06-24 11:40:20",1,0,0,0,0,1,0,0,0,0,0
3,3,134947113296115_1062184297239054,0,"2019-07-07 18:30:40",0,0,0,1,0,0,0,0,1,0,0
3,1,134947113296115_1066677483456402,0,"2019-07-05 14:22:14",0,0,0,0,0,0,1,0,0,0,0
3,1,134947113296115_1077166302407520,0,"2019-06-19 17:25:31",0,0,1,0,0,0,0,0,1,0,0
3,5,134947113296115_1086224074835076,0,"2019-07-07 13:33:01",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_1086546448136172,0,"2019-07-07 13:40:12",0,0,0,0,0,1,0,0,1,0,0
3,1,134947113296115_1086562568134560,0,"2019-06-25 17:47:54",0,0,0,0,0,1,0,0,0,0,0
3,1,134947113296115_1086570081467142,0,"2019-06-27 18:20:12",1,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_1086575091466641,0,"2019-06-26 15:30:08",1,0,1,0,0,0,0,0,1,0,0
3,3,134947113296115_1101010956689721,0,"2019-07-07 20:11:18",1,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_1101018116689005,0,"2019-07-03 18:01:46",0,0,1,0,0,0,0,0,1,0,0
3,5,134947113296115_1103378379786312,0,"2019-07-07 12:21:56",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_1108191259305024,0,"2019-06-25 17:51:23",1,0,0,0,0,1,0,0,1,0,0
3,5,134947113296115_1125182854272531,0,"2019-07-07 12:17:35",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_1125183657605784,0,"2019-06-27 17:46:10",0,0,0,0,0,0,0,0,0,0,1
3,4,134947113296115_1125467500910733,0,"2019-07-04 16:53:07",0,0,1,0,0,0,0,0,0,0,0
3,5,134947113296115_1134688726655277,0,"2019-07-06 15:36:22",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_1142021482588668,0,"2019-06-25 17:57:34",0,0,0,0,0,0,0,0,1,1,0
3,4,134947113296115_1161807663943383,0,"2019-07-05 11:33:06",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_1161825547274928,0,"2019-07-07 18:28:07",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_1174202522703897,0,"2019-06-25 17:39:13",0,0,0,1,0,0,0,0,0,0,0
3,5,134947113296115_1175429515914531,0,"2019-07-06 15:33:27",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_1175450115912471,0,"2019-07-05 10:03:23",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_1175453075912175,0,"2019-06-21 15:53:35",0,0,0,0,0,1,0,0,0,1,0
3,5,134947113296115_1175481412576008,0,"2019-07-06 15:24:29",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206026542854838,0,"2019-07-05 10:45:42",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_206027259521433,0,"2019-07-01 10:42:23",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_206027746188051,0,"2019-06-24 18:03:23",1,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206028146188011,0,"2019-06-24 11:44:50",0,0,0,0,0,0,0,0,0,0,1
3,4,134947113296115_206028619521297,0,"2019-07-04 11:57:57",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_206030202854472,0,"2019-07-07 21:03:30",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206103472847145,0,"2019-06-26 14:12:21",0,1,0,0,0,0,0,0,1,0,0
3,5,134947113296115_206103799513779,0,"2019-07-03 15:46:16",0,0,0,0,1,0,0,0,0,0,0
3,3,134947113296115_206104012847091,0,"2019-06-25 17:53:04",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206108409513318,0,"2019-06-27 18:03:52",0,1,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206108589513300,0,"2019-07-04 16:33:46",0,1,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206108866179939,0,"2019-07-04 16:30:01",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206109126179913,0,"2019-07-05 10:11:34",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206109399513219,0,"2019-06-14 16:51:29",0,1,0,0,0,0,0,0,1,0,0
3,3,134947113296115_206109546179871,0,"2019-07-07 20:26:52",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_206109766179849,0,"2019-07-07 19:58:34",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_206109979513161,0,"2019-07-07 16:01:42",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_206110169513142,0,"2019-07-03 18:18:22",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206110629513096,0,"2019-07-05 13:21:59",0,1,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206110812846411,0,"2019-06-19 17:15:40",0,1,0,0,0,0,0,0,1,0,0
3,5,134947113296115_206111002846392,0,"2019-06-25 17:05:42",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_206111149513044,0,"2019-07-07 18:25:33",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206111286179697,0,"2019-07-04 12:19:34",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206111406179685,0,"2019-06-21 16:08:15",1,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206111522846340,0,"2019-06-26 15:49:10",0,1,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206111642846328,0,"2019-06-19 17:21:42",0,1,0,0,0,0,0,0,1,0,0
3,1,134947113296115_206111772846315,0,"2019-07-05 12:16:23",0,1,0,0,0,0,0,0,1,0,0
3,5,134947113296115_206111826179643,0,"2019-06-27 17:26:08",0,0,0,0,0,0,0,0,0,0,1
3,1,134947113296115_206291882828304,0,"2019-06-26 15:17:47",0,1,0,1,0,0,0,0,0,0,0
3,4,134947113296115_206292022828290,0,"2019-07-05 11:29:55",0,0,0,1,0,0,0,0,0,0,0
3,4,134947113296115_206292219494937,0,"2019-06-24 11:42:24",0,0,0,0,0,1,0,0,0,0,0
3,4,134947113296115_206292702828222,0,"2019-07-05 10:44:26",0,0,0,0,1,0,0,0,1,0,0
3,4,134947113296115_206292822828210,0,"2019-07-04 14:37:08",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_206292976161528,0,"2019-07-04 16:48:31",0,0,0,1,0,0,0,0,1,0,0
3,3,134947113296115_206293296161496,0,"2019-06-19 17:32:30",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_206293446161481,0,"2019-07-07 10:35:11",0,0,0,1,0,0,0,0,1,0,0
3,5,134947113296115_206293636161462,0,"2019-07-06 15:01:55",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_207308356059990,0,"2019-07-05 09:36:23",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_209394445851381,0,"2019-07-04 21:40:19",0,0,0,1,0,0,0,0,1,0,0
3,3,134947113296115_209959872461505,0,"2019-07-07 10:14:55",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_210439745746851,0,"2019-07-07 11:49:05",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_210902785700547,0,"2019-06-26 16:06:07",0,0,0,0,0,1,0,0,1,0,0
3,4,134947113296115_213275382129954,0,"2019-07-04 15:38:46",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_213275532129939,0,"2019-07-03 18:13:10",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_213280708796088,0,"2019-07-07 13:38:18",0,0,0,0,0,0,1,0,0,0,0
3,3,134947113296115_213280715462754,0,"2019-07-07 10:14:02",0,0,0,0,0,0,1,0,0,0,0
3,1,134947113296115_214693938654765,0,"2019-07-05 14:29:18",0,0,0,1,0,0,0,0,1,1,0
3,1,134947113296115_215477305243095,0,"2019-06-26 15:30:44",0,0,0,1,0,0,1,0,0,0,0
3,1,134947113296115_215477335243092,0,"2019-07-05 12:21:24",0,0,0,1,0,0,1,0,0,0,0
3,1,134947113296115_217373105053515,0,"2019-06-26 15:48:41",0,0,0,0,1,0,0,0,1,0,0
3,4,134947113296115_220026761454816,0,"2019-07-05 10:07:57",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_222202047903954,0,"2019-06-27 17:55:12",1,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_222202461237246,0,"2019-07-04 15:57:15",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_227761100681382,0,"2019-07-04 17:54:44",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_227761390681353,0,"2019-07-07 18:13:59",0,0,0,0,0,0,0,0,0,0,1
3,4,134947113296115_234298316694327,0,"2019-06-17 11:33:54",1,0,0,0,0,0,0,0,0,0,0
3,1,134947113296115_234298456694313,0,"2019-06-25 17:49:16",1,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_235133889944103,0,"2019-07-06 15:09:11",0,0,0,0,0,0,1,0,0,0,0
3,5,134947113296115_236276179829874,0,"2019-06-26 08:56:39",0,0,0,0,0,0,1,0,0,0,0
3,5,134947113296115_237313529726139,1,"2019-07-03 16:16:50",0,0,0,0,0,0,0,0,0,0,1
3,4,134947113296115_240475869409905,0,"2019-06-18 17:50:12",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_240521926071966,1,"2019-07-07 18:29:38",0,0,0,0,1,0,0,0,0,0,0
3,1,134947113296115_242757215848437,0,"2019-06-27 18:15:54",0,0,0,0,1,0,0,0,1,0,0
3,3,134947113296115_243297362461089,0,"2019-07-07 13:57:59",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_243596249097867,0,"2019-06-19 17:28:06",1,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_243756902415135,0,"2019-07-05 14:13:30",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_244592572331568,1,"2019-07-05 11:43:01",0,0,0,1,0,0,0,0,1,0,0
3,3,134947113296115_245515245572634,0,"2019-07-07 20:08:40",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_245763892214436,0,"2019-06-27 18:13:56",0,0,1,1,0,0,0,0,1,0,0
3,5,134947113296115_246250462165779,0,"2019-07-07 08:33:40",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_246413305482828,1,"2019-07-05 13:04:42",0,1,1,0,0,0,0,0,1,0,0
3,4,134947113296115_246593115464847,0,"2019-06-21 16:09:47",0,0,1,0,0,0,0,0,0,0,0
3,3,134947113296115_246901872100638,0,"2019-07-03 18:17:02",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_247110902079735,0,"2019-07-07 10:44:29",0,0,1,0,0,0,0,0,1,0,0
3,5,134947113296115_247249282065897,1,"2019-06-30 14:10:57",0,0,1,0,1,0,0,0,1,0,0
3,3,134947113296115_247477025376456,0,"2019-07-07 10:23:01",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_248367161954109,0,"2019-06-25 18:03:34",1,0,1,0,0,0,0,0,1,0,0
3,3,134947113296115_248652298592262,0,"2019-07-07 18:15:13",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_248773435246815,0,"2019-06-25 17:39:37",0,0,0,0,1,0,0,0,1,0,0
3,3,134947113296115_249144048543087,0,"2019-07-07 10:26:26",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_249339358523556,0,"2019-06-24 17:56:21",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_249466181844207,0,"2019-07-03 18:15:40",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_249616655162493,0,"2019-07-05 11:45:58",0,0,1,0,0,0,0,0,0,0,0
3,4,134947113296115_249621505162008,0,"2019-07-05 11:09:12",0,1,0,0,0,1,0,0,0,0,0
3,1,134947113296115_249707228486769,1,"2019-06-27 17:49:04",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_249913545132804,0,"2019-07-05 13:46:26",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_249920215132137,0,"2019-07-03 15:47:22",0,0,1,0,0,0,0,0,0,0,0
3,4,134947113296115_250000355124123,1,"2019-07-04 15:55:32",0,1,1,0,0,0,0,0,0,0,0
3,5,134947113296115_250223518435140,1,"2019-07-06 14:51:52",0,1,1,0,0,0,0,0,1,0,0
3,4,134947113296115_250234221767403,0,"2019-06-21 16:02:31",0,0,0,0,0,0,0,0,0,0,1
3,4,134947113296115_250246248432867,0,"2019-07-05 09:54:23",0,0,1,0,0,0,0,0,0,0,0
3,4,134947113296115_250261921764633,0,"2019-07-04 15:42:10",0,0,1,0,1,0,0,0,0,0,0
3,5,134947113296115_250354775088681,0,"2019-07-04 15:22:54",0,0,1,0,0,0,0,0,0,0,0
3,4,134947113296115_250386568418835,0,"2019-07-04 14:34:37",0,0,0,0,0,1,0,0,1,0,0
3,4,134947113296115_250392141751611,1,"2019-07-05 10:34:14",0,1,1,0,0,0,0,0,0,0,0
3,5,134947113296115_250585788398913,0,"2019-07-04 22:55:34",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_250637841727041,1,"2019-07-04 15:03:58",0,0,1,0,1,0,0,0,0,0,0
3,1,134947113296115_250805001710325,0,"2019-06-26 14:39:21",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_250965191694306,0,"2019-07-07 12:19:15",0,1,1,0,0,0,0,0,0,0,0
3,1,134947113296115_250974075026751,0,"2019-06-26 15:18:04",0,0,1,0,0,0,0,0,1,0,0
3,3,134947113296115_250987131692112,0,"2019-07-04 18:11:01",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_251283021662523,1,"2019-06-24 17:47:29",0,0,1,0,1,0,0,0,1,0,0
3,5,134947113296115_251517864972372,0,"2019-07-04 21:21:39",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_251758594948299,1,"2019-07-04 14:04:37",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_251787961612029,0,"2019-07-05 12:47:58",0,0,1,0,0,0,0,0,0,0,0
3,5,134947113296115_251907714933387,0,"2019-07-07 13:13:17",0,0,1,0,0,0,0,0,0,0,0
3,1,134947113296115_251947994929359,1,"2019-06-28 15:59:32",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_252134744910684,0,"2019-07-04 16:51:58",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_252136364910522,0,"2019-06-25 10:08:31",0,0,1,0,1,0,0,0,0,0,0
3,5,134947113296115_252157968241695,1,"2019-07-03 15:46:42",0,0,1,0,1,0,0,0,0,0,0
3,3,134947113296115_252191824904976,0,"2019-07-07 16:06:36",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_252468404877318,0,"2019-07-05 09:21:04",0,0,1,0,0,0,0,0,0,0,0
3,1,134947113296115_252594401531385,0,"2019-06-27 18:24:12",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_252608334863325,1,"2019-07-07 09:55:35",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_253068891483936,0,"2019-07-02 17:49:29",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_253107864813372,1,"2019-07-07 13:26:09",0,0,1,0,0,0,0,0,1,0,0
3,3,134947113296115_253388428118649,1,"2019-07-03 18:25:01",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_254332138024278,0,"2019-06-24 11:59:29",1,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_254350428022449,0,"2019-07-07 11:31:32",0,0,1,0,0,0,0,0,0,0,0
3,3,134947113296115_254616261329199,0,"2019-07-04 18:11:08",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_255161541274671,1,"2019-06-25 17:49:05",0,0,1,0,1,0,0,0,1,0,0
3,1,134947113296115_256265844497574,0,"2019-07-05 13:55:57",0,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_256405214483637,1,"2019-07-05 12:15:17",0,1,1,0,0,0,0,0,0,0,0
3,5,134947113296115_256809221109903,1,"2019-07-05 09:35:48",0,0,1,0,1,0,0,0,1,0,0
3,3,134947113296115_256829784441180,0,"2019-07-03 18:19:57",0,0,0,0,1,0,0,0,0,0,0
3,5,134947113296115_258357004288458,1,"2019-07-07 10:25:55",0,0,1,0,0,0,0,0,1,0,0
3,3,134947113296115_259108194213339,1,"2019-06-27 18:19:45",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_259664640824361,0,"2019-07-04 17:24:30",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_260324857425006,0,"2019-07-07 09:51:33",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_260342204089938,0,"2019-07-04 18:00:22",1,0,1,0,0,0,0,0,1,0,0
3,4,134947113296115_260447937412698,0,"2019-07-05 11:39:42",0,0,0,0,0,0,0,0,1,0,0
3,1,134947113296115_262919853832173,0,"2019-06-26 13:51:31",1,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_268673373256821,0,"2019-06-26 14:42:53",0,0,1,0,1,0,0,0,1,0,0
3,3,134947113296115_268819059908919,0,"2019-07-04 18:07:57",0,0,0,0,0,0,0,0,1,0,0
3,4,134947113296115_268887906568701,0,"2019-07-04 14:55:08",0,1,1,0,0,0,0,0,1,0,0
3,1,134947113296115_269040133220145,0,"2019-06-19 17:38:36",0,0,0,0,0,0,0,0,0,0,1
3,3,134947113296115_269237749867050,0,"2019-07-04 18:01:39",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_269976783126480,0,"2019-07-04 17:13:34",0,0,1,0,0,0,0,0,1,0,0
3,1,134947113296115_270024236455068,0,"2019-06-25 17:55:55",0,0,0,0,0,0,0,0,0,0,1
3,4,134947113296115_270317613092397,0,"2019-06-25 14:55:24",0,0,1,0,1,0,0,0,0,0,0
3,1,134947113296115_270483379742487,0,"2019-06-26 15:46:17",0,0,0,0,0,0,0,0,0,0,1
3,5,134947113296115_271000219690803,0,"2019-07-04 21:31:28",0,0,0,0,0,0,0,0,1,0,0
3,3,134947113296115_271085596348932,0,"2019-07-07 13:35:10",0,0,1,0,0,0,0,0,1,0,0
3,3,134947113296115_271106736346818,0,"2019-07-07 13:38:56",0,0,0,0,0,0,0,0,1,0,0
3,5,134947113296115_271135133010645,1,"2019-07-05 08:32:20",0,0,1,0,0,0,0,0,0,0,0
3,5,134947113296115_271156436341848,0,"2019-07-03 16:16:14",0,0,1,0,1,0,0,0,0,0,0
